"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-02,2022-03-11,1,33287,33287,9,1,0.00129179559587827,33287,33287,0,0,33287,33287,33287,33287,33287,33287,33287,33287,33287,33287,33287,33287,33287,NA,NA,NA,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-03,2022-03-11,1,31411,31411,8,1,0.000986915411798414,31416.9055,31411,15.0913698673194,0,31411,31411,31411,31411,31411,31411,31411,31412,31414,31418,31428,31443,31461.075,1.00009262635531,2026.70320750419,1767.11116286795,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-04,2022-03-11,1,30485,30485,7,1,0.00104969657208463,30515.0375,30492,66.4018274981762,10.3782,30485,30485,30485,30485,30486,30488,30492,30497,30507,30526,30567,30624,30682,1.00127332692767,2058.80732465896,1871.94878710387,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-05,2022-03-11,1,28351,28351,6,1,0.00109343585764171,28464.411,28383,239.137894415069,44.478,28351,28351,28352,28355,28361,28369,28383,28403,28438,28504.2,28643,28855.3,29101.1,0.999382588493366,1768.30826497196,1912.64430321366,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-06,2022-03-11,1,35762,35762,5,1,0.000754991331581008,36184.242,35888.5,838.784514739682,171.2403,35763,35764,35769,35784,35803,35836.6,35888.5,35966,36094.3,36320.6,36805.4,37576.95,38574.375,1.00016031165582,1850.75261147999,2001.4308139296,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-07,2022-03-11,1,50673,50673,4,1,0.00923568764430762,52321.906,51160,3437.09547333361,640.4832,50676,50685.95,50706,50760,50841,50956,51160,51440.4,51904,52750.2,55023.9,58325.4,62376.3,0.999656931748338,1884.13746372935,1938.01860175229,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-08,2022-03-11,1,51528,51528,3,1,0.0495458779692594,57150.5765,53247,11128.9273854906,2302.4778,51559.95,51584,51645.9,51826,52159.7,52578.6,53247,54313,55931.6,59271.2,66554.1,74949.05,85256.6749999999,1.00048480542338,1832.77605813876,1817.61741562343,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-09,2022-03-11,1,52841,52841,2,1,0.42120701727825,69781.0125,58167.5,31942.5925361469,6899.2791,52952.975,53037,53257.9,53965.6,54877.4,56223.4,58167.5,61124.4,66676,75800.4,98288.5,125859.05,162622.25,1.00088260053673,1955.26070351438,2007.37826744251,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-10,2022-03-11,1,30153,30153,1,1,1,66851.9,44000,68363.3503809509,17615.5119,30394,30646.65,31232.5,33158,35174,39063.4,44000,50920.2,60984.7,80983.2,124653,178460.15,235450.175,1.00023218370312,2028.58277176309,2095.38165255822,2022-03-11
"Reference: Fixed, Report: Fixed",2022-03-11,2022-03-11,1,0,0,0,NA,NA,40799.732,18761,61739.096584504,22375.3992,559.75,1241.9,2230.8,4989.2,8413.1,12795.4,18761,27389.4,40700.2,61629.4,104122.8,150754.75,204348.225,1.00267122103465,1895.17878950529,1878.22230397557,2022-03-11
"Reference: Fixed, Report: Day of Week",2022-03-02,2022-03-11,1,33287,33287,9,1,0.00129179559587827,33287,33287,0,0,33287,33287,33287,33287,33287,33287,33287,33287,33287,33287,33287,33287,33287,NA,NA,NA,2022-03-11
"Reference: Fixed, Report: Day of Week",2022-03-03,2022-03-11,1,31411,31411,8,1,0.000986915411798414,31434.4555,31423,31.4079328971908,14.826,31411,31411,31412,31413,31416,31418,31423,31428,31437,31450,31472,31498.05,31528.05,1.00517056651833,1964.65957282571,1726.58072741784,2022-03-11
"Reference: Fixed, Report: Day of Week",2022-03-04,2022-03-11,1,30485,30485,7,1,0.00104969657208463,30504.1725,30495,25.7512972178918,13.3434,30485,30485,30485,30487,30489,30491,30495,30500,30507,30516,30535,30553,30573,1.00569007581137,1618.53928819944,1301.75976177303,2022-03-11
"Reference: Fixed, Report: Day of Week",2022-03-05,2022-03-11,1,28351,28351,6,1,0.00109343585764171,28359.394,28355,11.1790988064809,5.9304,28351,28351,28351,28352,28352,28354,28355,28357,28360,28365,28374,28382,28390,1.00017530016553,2027.13752711979,1892.65484126947,2022-03-11
"Reference: Fixed, Report: Day of Week",2022-03-06,2022-03-11,1,35762,35762,5,1,0.000754991331581008,35782.3425,35776,20.6143316429261,14.826,35762,35763,35764,35767,35769,35773,35776,35781,35786,35794,35808,35825,35838,1.00003293663207,1461.35429379248,1951.68359659323,2022-03-11
"Reference: Fixed, Report: Day of Week",2022-03-07,2022-03-11,1,50673,50673,4,1,0.00923568764430762,50808.094,50761,144.465900343926,80.0604,50681,50687,50694,50709,50724,50740.6,50761,50789,50824,50877.2,50983,51094,51194.025,1.00389992516065,1714.40876201525,2047.76383233356,2022-03-11
"Reference: Fixed, Report: Day of Week",2022-03-08,2022-03-11,1,51528,51528,3,1,0.0495458779692594,52186.9595,51948,698.685375177192,392.889,51574.975,51597,51629.9,51698,51763.7,51847,51948,52073.4,52267.9,52540,53043.6,53607.3,54153.025,1.00322163780828,1863.8002155007,1617.35483481445,2022-03-11
