"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-24,2022-04-02,1,68394,68394,9,1,0,68394,68394,0,0,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,NA,NA,NA,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-03-25,2022-04-02,1,60075,60075,8,1,0,60165.9985,60119,127.025620454599,57.8214,60075,60075,60077,60083,60093,60103,60119,60139,60176,60222,60312.1,60410.1,60509.125,1.00833408736773,1269.32434178712,1859.43247930141,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-03-26,2022-04-02,1,51593,51593,7,1,0,51640.546,51615,71.44831919057,29.652,51593,51593,51594,51596,51601,51606,51615,51625,51642,51669,51716.1,51767.05,51839.075,1.0209216648957,198.719041812064,749.180488906235,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-03-27,2022-04-02,1,57824,57824,6,1,0,57951.3265,57901,148.587146038054,81.543,57827,57830,57836,57849,57864,57881,57901,57930,57966,58022,58135.1,58234.15,58364.05,1.02264902040543,188.444713826955,1885.15494712793,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-03-28,2022-04-02,1,78358,78358,5,1,0,79042.586,78766.5,780.940186820794,427.7301,78389,78407,78443,78502.8,78574.4,78665,78766.5,78935,79153.6,79440.2,79962.3,80486.65,81178.15,1.03352499609266,94.247249110601,1033.91656092436,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-03-29,2022-04-02,1,65616,65616,4,1,0,68379.419,67194,3294.16009185868,1589.3472,65771,65839,65957,66180.8,66430.4,66794.8,67194,67783.8,68569.3,69850,72163.1,74912.85,77584.525,1.00210185345632,1316.73235922245,1816.23905710353,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-03-30,2022-04-02,1,53940,53940,3,1,0,63763.0805,59091.5,11797.889495596,5623.5018,54415.625,54610.85,55005.7,55714.8,56609.7,57650.6,59091.5,61308.4,64876.6,69949,78909.9,86937.2,95728.2999999999,0.999914077096545,2154.44135682727,2046.60648020347,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-03-31,2022-04-02,1,26035,26035,2,1,0,63154.752,44775,49307.595212039,21382.7985,27322.825,27912.95,29117.8,31655.8,34819.1,38934.8,44775,53187.2,66576,86563,118278.7,154858,194306.425,1.00336527761777,1946.09591986739,2096.32729773636,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-04-01,2022-04-02,1,0,0,1,NA,NA,52426.6205,29165.5,65216.0599161048,32932.9938,1626.95,2434.75,4380.8,8461,13196.9,19966.4,29165.5,41690.2,57727.8,81816.2,128941.8,187333.7,239527.55,1.00176534212696,2114.74043364473,2004.68217915097,2022-04-02
"Reference: Fixed, Report: Day of Week",2022-04-02,2022-04-02,1,0,0,0,NA,NA,49895.8,28574.5,61429.5928267918,32773.6143,1565.9,2368.8,3938.3,7638,12774.3,19735.6,28574.5,40490.6,55085.2,77542,123506.2,173396.5,219045.925,1.00095588772755,1928.77161540151,1928.40840800023,2022-04-02
"Reference: Week, Report: Day of Week",2022-03-24,2022-04-02,1,68394,68394,9,1,0,68394,68394,0,0,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,NA,NA,NA,2022-04-02
"Reference: Week, Report: Day of Week",2022-03-25,2022-04-02,1,60075,60075,8,1,0,60152.4345,60120,93.0006896419964,53.3736,60075,60076,60079,60086,60095,60106.6,60120,60137,60164,60200,60270,60341,60403.05,1.01045292026717,1163.32074779442,1753.29487854285,2022-04-02
"Reference: Week, Report: Day of Week",2022-03-26,2022-04-02,1,51593,51593,7,1,0,51629.259,51613,45.7268235305613,25.2042,51593,51593,51594,51597,51601,51607,51613,51621,51634,51652,51684,51717.05,51754,1.04499833923399,42.3776316718406,878.942643554072,2022-04-02
"Reference: Week, Report: Day of Week",2022-03-27,2022-04-02,1,57824,57824,6,1,0,57943.6825,57912,115.303899276409,80.8017,57831,57835,57842,57856,57873,57890,57912,57933,57964,58009,58086,58162.1,58253.175,0.999844590168071,1869.29275819574,1612.96560598624,2022-04-02
"Reference: Week, Report: Day of Week",2022-03-28,2022-04-02,1,78358,78358,5,1,0,79107.5305,78872.5,733.439968343239,454.4169,78422,78451,78492.9,78577,78663,78756.6,78872.5,79017.4,79217,79495.8,80019.2,80545.35,81085.25,1.00941024900735,1556.04162955399,1894.62213413292,2022-04-02
"Reference: Week, Report: Day of Week",2022-03-29,2022-04-02,1,65616,65616,4,1,0,68371.3845,67356,3068.61149657597,1597.5015,65842.975,65925.85,66067,66338,66591.7,66939,67356,67915.4,68644.5,69739.6,71911.2,74226.8,76321.875,1.0276314342796,75.1597824301095,1558.96636174466,2022-04-02
"Reference: Week, Report: Day of Week",2022-03-30,2022-04-02,1,53940,53940,3,1,0,63998.341,60187,10752.7887517932,6254.3481,54672,54966.9,55416.9,56286.8,57387.8,58628.6,60187,62526.6,65707.2,69907.6,77273.1,84919.5,93443.8499999999,1.02882556506455,118.292526627152,1586.43174699747,2022-04-02
"Reference: Week, Report: Day of Week",2022-03-31,2022-04-02,1,26035,26035,2,1,0,70499.203,52291.5,51661.6217427341,27764.6502,28448.85,29413,31157.9,35342.4,39750.2,45305.6,52291.5,61665.8,76182.5,95810.2,132690,168461.95,216196.075,1.05971164612819,27.7843337284569,286.718055718433,2022-04-02
"Reference: Week, Report: Day of Week",2022-04-01,2022-04-02,1,0,0,1,NA,NA,64359.115,40104,73330.879007549,41196.2649,2877.575,4708.75,7690.5,13647.6,20656,29166.4,40104,53328.2,71766.1,98897,154869.9,208333,268277.45,1.01461063539512,624.011015573339,1452.41620670969,2022-04-02
"Reference: Week, Report: Day of Week",2022-04-02,2022-04-02,1,0,0,0,NA,NA,64539.3935,42230,67501.4476520631,42146.6115,4002.825,5617.95,8658.5,15712.2,22782.5,31094.8,42230,55039.2,75718.6,101896.4,148301.8,198223.45,250427.7,1.01006241676869,1837.11783444799,1880.5890731269,2022-04-02
