"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-04,2022-03-13,1,30485,30485,9,1,0,30485,30485,0,0,30485,30485,30485,30485,30485,30485,30485,30485,30485,30485,30485,30485,30485,NA,NA,NA,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-05,2022-03-13,1,28351,28351,8,1,0,28355.9685,28351,13.5183904807708,0,28351,28351,28351,28351,28351,28351,28351,28352,28353,28356,28367,28378,28390.025,0.999041320992951,1698.67107441307,1754.83740851627,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-06,2022-03-13,1,35762,35762,7,1,0,35787.916,35767,56.4877542232703,7.413,35762,35762,35762,35762,35763,35764,35767,35772,35780,35796,35835,35888,35958.05,0.999762489124257,1952.45051177829,1957.29666403281,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-07,2022-03-13,1,50673,50673,6,1,0,50773.811,50700,215.063454412208,38.5476,50673,50673,50673,50676,50680,50688,50700,50717,50744.3,50795,50955.2,51135.3,51292.05,1.0016091134621,2085.48895019112,1949.9475941595,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-08,2022-03-13,1,51528,51528,5,1,0,51855.19,51629,665.087557867244,139.3644,51528,51529,51532,51542,51558,51585,51629,51687.4,51785,51948.2,52339,52975.4,53510.375,1.00138988310555,2024.49365103923,1969.41011862446,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-09,2022-03-13,1,52841,52841,4,1,0,54076.3315,53181.5,2686.13221356323,455.8995,52844,52849,52863,52899.8,52961,53047.6,53181.5,53396.8,53792.6,54413.8,55998.2,57929.95,61246.525,1.00144900893939,2164.19268681513,1925.10360102012,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-10,2022-03-13,1,30153,30153,3,1,0,34190.9985,31218.5,9277.81154934019,1440.3459,30162.975,30177.95,30216,30336.8,30525,30797,31218.5,31911.4,33011,35357,40175.3,48412.9,56321.3249999999,1.00107025880322,1667.03133856292,1832.96301517902,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-11,2022-03-13,1,0,0,2,NA,NA,12685.748,3401.5,26714.4404647218,4579.7514,42.975,100.9,229,642,1272.7,2140.8,3401.5,5763.8,9653.90000000002,17547.6,33461.3,58259.3,76491.0999999999,1.00018658515416,1643.63196534558,1666.84280700605,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-12,2022-03-13,1,0,0,1,NA,NA,24478.3225,8553.5,45201.7892282619,11415.2787,96.95,255.95,576.8,1431,2905.9,5250,8553.5,13149.4,20469.2,34512.2,64460.6000000001,102315.05,143112.2,1.00299468408962,1853.62954357455,1943.39165906827,2022-03-13
"Reference: Fixed, Report: Fixed",2022-03-13,2022-03-13,1,0,0,0,NA,NA,27286.1235,12577,39290.5667117123,15206.2869,313.725,633.35,1407.4,3162,5291.6,8228.4,12577,18414.6,26968.2,42024.4,71424.6,104496.4,146805.3,1.00023794698768,1949.28603160426,1979.97959734817,2022-03-13
