"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-18,2022-06-27,1,11562,11562,9,1,0.0013838436256703,11562,11562,0,0,11562,11562,11562,11562,11562,11562,11562,11562,11562,11562,11562,11562,11562,NA,NA,NA,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-19,2022-06-27,1,14466,14466,8,1,0.00103691414350892,14469.5545,14467,6.40605561357862,1.4826,14466,14466,14466,14466,14466,14467,14467,14468,14469,14472,14476,14481,14487.025,1.00063087839262,1806.24833981873,1859.89481231167,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-20,2022-06-27,1,16811,16811,7,1,0.00505621319374219,16841.686,16826.5,44.1938678209601,18.5325,16811,16811,16813,16815,16818,16821,16826.5,16834,16843,16857.2,16888,16921,16953.025,1.00060975465923,2000.3174106332,1900.56360413065,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-21,2022-06-27,1,17376,17376,6,1,0.0200276243093923,17524.7815,17451.5,209.473598221652,86.7321,17378,17381,17386,17398,17411.7,17431,17451.5,17480,17525,17590.2,17744.1,17950.25,18125.075,1.00000713047797,1858.81237734371,2046.22679181834,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-22,2022-06-27,1,17553,17553,5,1,0.0594200421580357,18072.418,17800,808.544624297719,271.3158,17566,17574,17593,17628,17674.7,17731,17800,17904.4,18031.6,18292.2,18868.1,19452.95,20168.175,1.00098066736563,2067.35371990986,2020.83763096874,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-23,2022-06-27,1,16315,16315,4,1,0.342752068648483,17248.3015,16776.5,1440.7807599343,507.7905,16339,16352.95,16382,16463,16535,16637,16776.5,16940.4,17226.4,17660.6,18567.6,19716.3,21026.55,1.00180521469004,2139.49909417559,1886.83865238861,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-24,2022-06-27,1,14942,14942,3,1,1,16232.076,15562,2144.51371941762,686.4438,14978,15000,15042,15131.8,15245.4,15393.6,15562,15801.4,16171,16718.4,18044.5,19314.1,21403.025,1.00048508008939,1996.60295581908,1924.09587259423,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-25,2022-06-27,1,13433,13433,2,1,1,15700.797,14667,3050.89966717698,1364.7333,13500.95,13543.95,13627.9,13791,13983.7,14255.2,14667,15111.4,15747.6,16876.4,18918.5,21713.45,24304.6,1.0001370309557,2072.49660066435,1963.0288738381,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-26,2022-06-27,1,11791,11791,1,1,1,20515.1395,16841.5,11450.1365094519,5324.7579,12108.95,12374.75,12722.6,13404.4,14183.8,15413,16841.5,18551.4,21032.8,25003.8,32208.7,40243.85,52050.675,1.00116168152745,2138.41595940019,1910.03145759032,2022-06-27
"Reference: Fixed, Report: Day of Week",2022-06-27,2022-06-27,1,0,0,0,NA,NA,16435.591,10601.5,19025.708477196,9776.2644,1197.925,1858.95,2680,4393.8,6127.9,8254.2,10601.5,13730.2,18004.6,24042.6,35109.2,49826.05,65928.8249999999,1.00030817641683,2044.78007220345,1713.85871650253,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-18,2022-06-27,1,11562,11562,9,1,0.0013838436256703,11562,11562,0,0,11562,11562,11562,11562,11562,11562,11562,11562,11562,11562,11562,11562,11562,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-19,2022-06-27,1,14466,14466,8,1,0.00103691414350892,14470.1273276296,14467,8.07220643142614,1.4826,14466,14466,14466,14466,14466,14466,14467,14468,14469,14472,14477,14486,14495,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-20,2022-06-27,1,16811,16811,7,1,0.00505621319374219,16837.933064922,16824,37.2165223464831,16.3086,16811,16811,16812,16814,16816,16820,16824,16830.6,16840,16854,16882,16910,16941.35,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-21,2022-06-27,1,17376,17376,6,1,0.0200276243093923,17493.0679416205,17441,162.747309412437,74.13,17377,17380,17385,17394.2,17407,17423,17441,17467,17503,17557,17647.4,17775.2,17902.4,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-22,2022-06-27,1,17553,17553,5,1,0.0594200421580357,17960.0447911424,17780,544.151327460508,256.4898,17562,17571.3,17585,17616,17656,17712.4,17780,17867,17991,18185,18528,18947.8,19333.4,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-23,2022-06-27,1,16315,16315,4,1,0.342752068648483,17312.9592350277,16875,1417.18271609721,615.279,16342.3,16363,16397.6,16485.2,16587,16715.8,16875,17073.6,17391,17807.6,18720.2,19740.8,20632.15,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-24,2022-06-27,1,14942,14942,3,1,1,16371.5958731756,15688,1902.72784099602,839.1516,14983,15008,15055,15171,15306.8,15472.4,15688,15978.6,16456,17166.6,18539,20113.9,21364.85,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-25,2022-06-27,1,13433,13433,2,1,1,14701.4604932058,13814,2674.91006876045,521.8752,13435,13439,13449,13486,13550.8,13645,13814,14046.6,14439,15131.8,16772.8,18794,21258.7,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-26,2022-06-27,1,11791,11791,1,1,1,19992.4675390035,15958,11525.9595928093,4980.0534,11872.65,11957.9,12234.6,12878,13738.8,14807.8,15958,17635.2,20300.6,24220.6,31883.2,42125.4,52737.5,NA,NA,NA,2022-06-27
"Reference: Week, Report: Day of Week",2022-06-27,2022-06-27,1,0,0,0,NA,NA,13123.9300452944,7689,17694.4274379004,8277.3558,331.9,630.7,1172,2386.4,3805.2,5426.4,7689,10335.4,14218,19293.2,32230.6,44172.7999999999,55248,NA,NA,NA,2022-06-27
