"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-15,2022-03-24,1,73766,73766,9,1,0.000813382859311878,73766,73766,0,0,73766,73766,73766,73766,73766,73766,73766,73766,73766,73766,73766,73766,73766,NA,NA,NA,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-16,2022-03-24,1,73530,73530,8,1,0.00150958792329661,73591.521,73561,80.7420720572618,40.0302,73530,73530,73532,73536,73542,73551,73561,73577,73598,73631,73688.1,73758.05,73819.025,1.00727589235213,1870.88361787616,1990.42484933101,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-17,2022-03-24,1,67235,67235,7,1,0.00104112441436752,67374.674,67335,138.374634574935,94.8864,67240,67243,67252,67272,67290,67309,67335,67363,67400.3,67448,67542.1,67658,67755.15,1.03556594013555,51.9016327008391,1856.52438699293,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-18,2022-03-24,1,61467,61467,6,1,0.00169196479411717,61577.057,61543,107.858010486997,74.13,61471,61475,61481,61494,61508,61523,61543,61563,61596,61645,61722,61807.05,61880.025,1.03718995237669,45.6194409075124,1617.17759808863,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-19,2022-03-24,1,54795,54795,5,1,0.0019709827539009,54875.2235,54852,79.3776035776142,54.8562,54798,54800.95,54806,54815,54827,54839.6,54852,54867,54890,54920,54971,55034.05,55097.025,1.00611311004771,1668.69549540859,1930.9116371093,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-20,2022-03-24,1,66524,66524,4,1,0.00554687030244724,66838.451,66736,334.611796154982,195.7032,66545,66557,66576,66608,66644,66686.6,66736,66799,66884.9,67007.2,67195.1,67448.55,67723.025,1.0038436638328,1649.02204084013,1692.15527052729,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-21,2022-03-24,1,88221,88221,3,1,0.0286099681481733,90903.0075,90069,2686.74286973424,1786.533,88364.95,88448.9,88574.9,88898.4,89246.4,89624.6,90069,90603.8,91376,92425.2,94143.5,96321,98473.05,1.00151734151549,2065.96858143698,1983.13140576313,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-22,2022-03-24,1,76648,76648,2,1,0.430970149253731,87684.7685,83201,12685.1957049919,6786.6015,77144.775,77386,77956.8,78956.2,80233.2,81638.6,83201,85554.4,88912.3,94191.6,103286.9,112809.9,119782.9,1.03563222458911,53.1102732799529,1576.89839232299,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-23,2022-03-24,1,42705,42705,1,1,1,89920.6115,71940.5,54462.6014735084,28841.7591,44622.7,45886,48459.9,53553,58696.5,65059.8,71940.5,82197.2,93828.4,114388.6,151834.7,191596.15,246907.85,1.04430703073961,45.2556090933546,1661.40975171806,2022-03-24
"Reference: Fixed, Report: Day of Week",2022-03-24,2022-03-24,1,0,0,0,NA,NA,72362.6465,52871.5,66850.5589638892,46950.2355,5338.175,7820.7,12460.7,21160.6,30003.3,40757,52871.5,66341.2,84101.5,110837.8,162776.6,206088.85,251614.9,1.03445346857904,54.4368720441115,1538.2467616052,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-15,2022-03-24,1,73766,73766,9,1,0.000813382859311878,73766,73766,0,0,73766,73766,73766,73766,73766,73766,73766,73766,73766,73766,73766,73766,73766,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-16,2022-03-24,1,73530,73530,8,1,0.00150958792329661,73620.7743871936,73578,118.130459364814,62.2692,73530,73530,73532,73538,73547,73560,73578,73600,73630,73684.4,73765,73864.1,73932.2,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-17,2022-03-24,1,67235,67235,7,1,0.00104112441436752,67411.1980990495,67357,179.393622652079,124.5384,67241.95,67247,67256,67273.6,67298,67326.2,67357,67396,67443,67514.4,67633.2,67756.5,67903.3,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-24,1,61467,61467,6,1,0.00169196479411717,61579.272136068,61544,118.979889868762,75.6126,61471,61473,61479,61494,61508,61523,61544,61566,61595,61639.4,61718,61814.2,61918.35,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-24,1,54795,54795,5,1,0.0019709827539009,54855.0935467734,54835,63.6555793796809,41.5128,54796,54798,54802,54808,54816,54825,54835,54849,54866,54889.4,54929,54975.2,55029,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-24,1,66524,66524,4,1,0.00554687030244724,66697.4952476238,66637,183.313441051376,106.7472,66532,66539,66548,66567,66586,66608,66637,66673,66719.6,66793,66927.2,67067.2,67182.1,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-24,1,88221,88221,3,1,0.0286099681481733,90248.3921960981,89530,2189.71740770007,1381.7832,88305.8,88358.8,88459,88646.6,88883.2,89141,89530,89987.8,90585.2,91430.8,92988.2,94684.7,96146.2,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-22,2022-03-24,1,76648,76648,2,1,0.430970149253731,85056.7448724362,81918,9424.38802180428,5481.1722,76992.35,77205.9,77577.4,78307.2,79255,80385.8,81918,83502.4,85990.2,89716,97296,104222.1,111112.4,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-23,2022-03-24,1,42705,42705,1,1,1,73715.7373686843,62413,33834.5547111242,20705.9916,43874.8,44546.4,46041.8,49164.6,52889,57493.4,62413,68442.2,78566.2,91675.4,116925.4,144713.5,165657.45,NA,NA,NA,2022-03-24
"Reference: Week, Report: Day of Week",2022-03-24,2022-03-24,1,0,0,0,NA,NA,50723.0140070035,37557,44923.1398266828,34126.4868,2964.2,4637.9,8027,14696.4,21910.8,29433.8,37557,48300.6,60944.4,79458.6,113409.6,139618.5,168803.95,NA,NA,NA,2022-03-24
