"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-19,2022-03-28,1,54918,54918,9,1,0.00151134418587713,54918,54918,0,0,54918,54918,54918,54918,54918,54918,54918,54918,54918,54918,54918,54918,54918,NA,NA,NA,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-20,2022-03-28,1,66632,66632,8,1,0.00112558530435827,66643.772,66638,16.5378283303142,7.413,66632,66632,66632,66633,66634,66636,66638,66641,66645,66652,66662,66673,66691,1.01793071692463,239.883593653928,1696.83933913441,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-21,2022-03-28,1,89260,89260,7,1,0.00202778400179252,89339.495,89320,72.350157205246,57.8214,89264,89266,89271,89280,89292,89304,89320,89335,89358,89389,89444,89483.05,89528.025,1.00976297672346,1433.65274472865,1603.37005152515,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-22,2022-03-28,1,81131,81131,6,1,0.0164425435406934,81392.5625,81331,225.59282159308,163.086,81155,81167,81185,81221,81253,81290,81331,81379.4,81440,81522.2,81672,81814.1,81999,1.00202199581846,1948.71732778681,1705.77643855258,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-23,2022-03-28,1,76798,76798,5,1,0.106617359827079,77780.388,77495.5,905.884647708237,549.3033,76902,76953.95,77017.9,77141.8,77251.7,77378,77495.5,77661,77890.3,78232,78906.1,79514.15,80101.05,1.02260062609122,253.133078923165,1785.86943055863,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-24,2022-03-28,1,67601,67601,4,1,0.510894809248384,70216.53,69376,2608.41056794084,1562.6604,67826.9,67937,68118.6,68370,68690.7,69031.2,69376,69923.2,70582.2,71494.2,73432.3,75062.1,77081.575,1.01857161206808,208.090082291351,1704.72585395869,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-25,2022-03-28,1,58540,58540,3,1,1,61758.5985,60689.5,3312.61033958549,1914.0366,58832,58935.95,59101.8,59449.8,59771.4,60182.6,60689.5,61271.4,62103.4,63340.4,65818.2,68499.3,70782.2,1.00343315418241,1928.54334809435,1802.45341100174,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-26,2022-03-28,1,46434,46434,2,1,1,50182.852,48808.5,4241.9410086488,2314.3386,46714.95,46801.95,46953.8,47291,47687.8,48169,48808.5,49492.8,50553,52017.8,55209.6,58673.35,62198.2,1.02121955725034,159.25269259031,1140.49888868103,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-27,2022-03-28,1,33290,33290,1,1,1,52600.042,45197,21857.9664147452,11578.3647,34502,34955.7,35988.9,37728,39963.6,42095,45197,49305.4,54099.2,62737,79629.2,93984.85,113594.325,1.07415950722474,19.160154037684,648.056363898289,2022-03-28
"Reference: Fixed, Report: Day of Week",2022-03-28,2022-03-28,1,0,0,0,NA,NA,68130.4015,52919,56510.6531481712,41469.8046,8510.1,11524.25,15114,24264.6,33690.2,41867.2,52919,64311.8,79668.5,102831.4,137404,184090.2,225919.225,1.05486296005832,29.2197233134068,634.48243906297,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-28,1,54918,54918,9,1,0.00151134418587713,54918,54918,0,0,54918,54918,54918,54918,54918,54918,54918,54918,54918,54918,54918,54918,54918,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-28,1,66632,66632,8,1,0.00112558530435827,66640.665158371,66636,12.1253778065307,5.9304,66632,66632,66632,66632,66633,66635,66636,66639,66642,66647,66654,66662,66673,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-28,1,89260,89260,7,1,0.00202778400179252,89306.9592760181,89294,46.1341356869233,35.5824,89260.075,89263,89264,89270,89276,89285,89294,89305,89317,89335.4,89370.7,89396,89430.775,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-22,2022-03-28,1,81131,81131,6,1,0.0164425435406934,81259.3778280543,81229,109.099265974955,78.5778,81142.075,81146,81156,81176.6,81191,81211,81229,81255,81283,81324,81396,81460.85,81564.85,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-23,2022-03-28,1,76798,76798,5,1,0.106617359827079,77265.2115384615,77125.5,434.510854027398,270.5745,76847,76871.45,76902.3,76947,77003.7,77062.2,77125.5,77195,77320.5,77517.8,77825.7,78149.85,78437.55,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-24,2022-03-28,1,67601,67601,4,1,0.510894809248384,69617.5690045249,69010,1857.98267920602,1227.5928,67797.3,67861.3,68008.1,68214.8,68443.9,68724.8,69010,69411.6,69939.1,70708.4,72098.7,73361.45,74753.875,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-25,2022-03-28,1,58540,58540,3,1,1,61314.878959276,60349,2828.75921641837,1678.3032,58770.375,58856.65,59018,59309,59565.8,59935.2,60349,60921.2,61831.7,62805.8,64749.9,66680.15,68997.2,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-26,2022-03-28,1,46434,46434,2,1,1,49974.5395927602,48707,3818.48592011283,2290.617,46646.075,46744.6,46908.3,47203,47613.4,48085,48707,49402.8,50365.4,51862.4,55291.1,57965.3,60525.6,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-27,2022-03-28,1,33290,33290,1,1,1,47851.221719457,42635,15283.1012221922,8910.426,34160.5,34697,35431.2,37029.6,38640.3,40392.6,42635,45535,49905.5,55810.8,66395.3,79704.4,91150.225,NA,NA,NA,2022-03-28
"Reference: Week, Report: Day of Week",2022-03-28,2022-03-28,1,0,0,0,NA,NA,33858.8880090498,27067.5,26865.4281286274,21173.0106,3565.775,5019.05,7822.8,12320.4,17341.3,21915.6,27067.5,32453.6,40494.7,50292.6,70215.3,88600.4999999999,103952.55,NA,NA,NA,2022-03-28
