"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-16,2022-03-25,1,73559,73559,9,1,0.000394241357277831,73559,73559,0,0,73559,73559,73559,73559,73559,73559,73559,73559,73559,73559,73559,73559,73559,NA,NA,NA,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-17,2022-03-25,1,67264,67264,8,1,0.000431137012369172,67281.3335,67265,46.0972857945977,1.4826,67264,67264,67264,67264,67264,67264,67265,67267,67272,67283,67312,67357,67398.025,0.999714833211563,1950.33112500903,1685.94148755358,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-18,2022-03-25,1,61520,61520,7,1,0.000861508452535761,61586.9925,61534,148.631719823929,20.7564,61520,61520,61520,61520.8,61522.7,61527,61534,61546.4,61567,61606,61708.1,61844.1,61966.05,1.00126191590482,1970.98177596369,1886.93679538095,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-19,2022-03-25,1,54835,54835,6,1,0.000729461110604541,55101.1655,54909,549.958554179683,103.782,54835,54835,54837,54844,54856,54877,54909,54963,55051,55190.4,55544.1,55969.4,56516.85,0.999760100339853,1814.44845555513,1852.63762023484,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-20,2022-03-25,1,66557,66557,5,1,0.000495815616689454,67402.3265,66814.5,1699.88813447609,349.1523,66558,66560.95,66570,66599.8,66646.7,66715.6,66814.5,66978.4,67251.3,67697.6,68680.7,70184.7,71677.025,0.999537633914884,1707.47872216231,1903.9428901458,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-21,2022-03-25,1,89079,89079,4,1,0.00963189977435759,92403.782,90100,6350.53057230267,1349.166,89092,89109,89154,89279,89467.7,89719.6,90100,90734.4,91917.6,93819.6,97881,102846.4,109360.175,1.00103993004292,2023.16758759265,1880.90388100104,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-22,2022-03-25,1,79797,79797,3,1,0.0394626364399664,90769.1935,83132.5,20668.9121466932,4458.1782,79869.975,79920.95,80041.9,80387.6,80973.7,81814.6,83132.5,85239.2,88781.9,94681.4,109763.3,125281.5,154347.625,0.99935013651507,1923.00531921937,1773.57162984259,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-23,2022-03-25,1,68610,68610,2,1,0.377568867512025,99960.2505,78398,67038.0795785615,12963.1131,68758.925,68911.9,69263.6,70373.6,72098.9,74583.8,78398,83887,93752.9,109204.2,148240.5,196147.8,269356.5,0.999993576490632,1977.35322017973,1942.68578775778,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-24,2022-03-25,1,33064,33064,1,1,1,97834.824,55894.5,127157.903796842,28832.8635,33598.9,34121.55,35310.5,38222.2,42383.7,48070.2,55894.5,68051,86441.8,121612.6,190450.9,301295.7,428287.174999998,1.00075809725243,2079.32673615288,1926.48147920723,2022-03-25
"Reference: Fixed, Report: Fixed",2022-03-25,2022-03-25,1,0,0,0,NA,NA,77846.5685,35676.5,135536.063195109,42575.8242,1127.35,1826.75,4104.7,8569.4,15727.5,24803.8,35676.5,51332.6,72936.5,107103.8,183096.8,288818.75,425044.5,1.0002712624577,1754.80595508676,1446.60923690286,2022-03-25
