"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-05,2022-03-14,1,28427,28427,9,1,0.00267351461638583,28427,28427,0,0,28427,28427,28427,28427,28427,28427,28427,28427,28427,28427,28427,28427,28427,NA,NA,NA,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-06,2022-03-14,1,35826,35826,8,1,0.001786412102942,35833.5805,35826,23.644768074114,0,35826,35826,35826,35826,35826,35826,35826,35827,35829,35833,35847,35862,35887,1.00086428842749,2015.76230632417,1908.77888689824,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-07,2022-03-14,1,50839,50839,7,1,0.00326520977989339,50872.9295,50846.5,69.5432359081765,11.1195,50839,50839,50839,50839,50840,50842,50846.5,50853,50865,50887,50934.1,50993.15,51062.025,1.00026704262545,1756.6921217136,1737.38735513074,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-08,2022-03-14,1,52053,52053,6,1,0.0100858740130252,52186.444,52088,300.251066968309,50.4084,52053,52053,52054,52056,52063,52072,52088,52113.4,52154,52232,52383,52610.1,52913.125,1.00127190369841,2032.24243506667,2018.24613857716,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-09,2022-03-14,1,55003,55003,5,1,0.0393069468938058,55535.3595,55139.5,1030.17197904668,187.5489,55003,55005,55010,55025,55050,55084,55139.5,55231.4,55414,55762.8,56513.6,57401.65,58316.275,1.00169256497544,2000.21960356203,2005.24926876243,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-10,2022-03-14,1,53481,53481,4,1,0.436192292589892,55572.7135,54050.5,4783.23367771485,776.1411,53485,53492,53511.9,53574,53670,53808.2,54050.5,54407.6,55006.6,55951.6,58603,62377.65,68940.15,1.00096404887725,1894.64804222805,1855.93867039283,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-11,2022-03-14,1,51119,51119,3,1,1,58407.374,53061.5,15670.5632719681,2664.9735,51139.975,51167,51227.9,51416.8,51731.2,52231.2,53061.5,54307,56589.3,60466.8,70822.9,84511,102174.75,1.00106589338523,1799.87089024378,1886.01566737773,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-12,2022-03-14,1,47145,47145,2,1,1,64531.8845,52969,30459.9520101787,7693.9527,47231.975,47322.95,47561.7,48143.8,49189.5,50675.2,52969,56011.6,62056.2,72442.8,95491.2,119180,158944.7,1.00013486632799,2083.1711338755,1983.43721016366,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-13,2022-03-14,1,38064,38064,1,1,1,75153.701,52002,65240.1501447771,18038.7942,38315,38616.5,39244.2,41083.4,43701.8,47150.2,52002,60055.2,70207.8,91767,132875,180447.95,254505.074999999,0.99996511421444,1817.6096945511,2050.95576153299,2022-03-14
"Reference: Fixed, Report: Fixed",2022-03-14,2022-03-14,1,0,0,0,NA,NA,47071.4525,21481,73032.0244847828,26227.9353,696.875,1138.75,2230.1,5478.8,9189.7,14677,21481,31895.8,46809.5,69785,121458,168247.45,243473.374999999,1.00044651850693,1748.32456097701,1867.01729386638,2022-03-14
