"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-14,2022-04-16,1,0,0,2,NA,NA,22110.465,10803.5,30037.7522215801,12701.4342,734.5,987.9,1509.6,3047.8,4516.9,7275.4,10803.5,16328.4,22796,34700.4,57312,81325.5,107986.5,1.0009167840265,1958.52443016401,1965.38342281128,2022-04-16
"Reference: Fixed, Report: Day of Week",2022-04-15,2022-04-16,1,0,0,1,NA,NA,27444.403,12412.5,37967.4207482511,14864.5476,629,982.9,1674.9,3215.8,5304.9,8446.2,12412.5,18410,28099.7,45282.4,73324.1,102507.05,134058.8,0.999676691020481,1973.49029380402,1917.1577579642,2022-04-16
"Reference: Fixed, Report: Day of Week",2022-04-16,2022-04-16,1,0,0,0,NA,NA,29013.2935,14106.5,40286.4481540604,16809.7188,665.85,1137.55,1855.3,3569.6,5977.7,9493,14106.5,20204.4,29497.2,43963.8,74495.2,108599.15,155982.95,1.00081127135747,1797.68018268183,1815.57809298428,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-07,2022-04-16,1,31490,31490,9,1,0,31490,31490,0,0,31490,31490,31490,31490,31490,31490,31490,31490,31490,31490,31490,31490,31490,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-08,2022-04-16,1,26992,26992,8,1,0,27032.9094736842,27006,66.9094052333414,20.7564,26992,26992,26992,26993,26995,26999,27006,27015,27032.3,27060,27106,27168.1,27225.925,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-09,2022-04-16,1,22757,22757,7,1,0,22777.3915789474,22763,34.5474175543557,8.8956,22757,22757,22757,22757,22758,22760,22763,22767.4,22775,22790,22820.1,22848,22873.825,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-10,2022-04-16,1,25342,25342,6,1,0,25391.7378947368,25369,65.1711351398429,33.3585,25342,25343,25344,25348,25352,25359,25369,25380.4,25395,25423.2,25469.1,25522.2,25568.2,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-11,2022-04-16,1,29841,29841,5,1,0,30105.8147368421,29971,382.267682424255,143.0709,29848,29852,29864.9,29883.8,29906,29932,29971,30021,30099.3,30225.2,30499.3,30789.4,31313.35,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-12,2022-04-16,1,25506,25506,4,1,0,26509.4852631579,25977.5,1415.80445481041,527.8056,25532,25550.45,25587,25656,25728.7,25822.6,25977.5,26199.4,26489.6,26988.8,28026.8,29638.8,30787.175,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-13,2022-04-16,1,17370,17370,3,1,0,23346.7642105263,20058.5,7817.37596546569,3223.9137,17516,17615.6,17776.8,18126.4,18563.7,19129.6,20058.5,21567.6,23728.8,27734.2,33156.1,38850.15,47852.275,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-14,2022-04-16,1,0,0,2,NA,NA,20062.8831578947,8174,28160.7705873203,10049.8041,357.9,534.2,1073,2181.6,3579.8,5426.2,8174,12919.6,20315.9,32918.4,54423.6,75777.3999999999,105144.75,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-15,2022-04-16,1,0,0,1,NA,NA,27579.36,9780.5,42047.3109162345,12511.6614,434.725,580.35,1133,2509,3969.7,6418.4,9780.5,15931,27781.4,42516.4,79455.4,119041.15,139708.575,NA,NA,NA,2022-04-16
"Reference: Week, Report: Day of Week",2022-04-16,2022-04-16,1,0,0,0,NA,NA,26039.0768421053,10090,38898.8479602651,12818.5596,327.975,596.2,1101.8,2362,4387.8,6554.6,10090,15712.4,25931.8,41518.6,73460.8,103241.95,131153.95,NA,NA,NA,2022-04-16
