"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-06-15,2022-06-24,1,12323,12323,9,1,0.000486894425058833,12323,12323,0,0,12323,12323,12323,12323,12323,12323,12323,12323,12323,12323,12323,12323,12323,NA,NA,NA,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-16,2022-06-24,1,11824,11824,8,1,8.4573748308525e-05,11830.402,11824,20.0527168165778,0,11824,11824,11824,11824,11824,11824,11824,11825,11827,11831,11842,11858,11879,1.0011094056048,1909.99708001363,1744.94826204792,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-17,2022-06-24,1,11541,11541,7,1,0.00103977125032493,11567.04,11547,53.7394116285347,8.8956,11541,11541,11541,11541,11542,11543,11547,11552,11561,11576,11617,11661,11715.075,1.00087628591442,1819.56235916919,1800.28931401409,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-18,2022-06-24,1,11546,11546,6,1,0.00164559154685605,11640.725,11569,205.137766212278,32.6172,11546,11546,11546,11548,11552,11558,11569,11584.4,11614,11667,11810,12010.1,12190.4,0.999571336664211,1981.53374963136,2007.50898934614,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-19,2022-06-24,1,14451,14451,5,1,0.00235277835443914,14756.6545,14545,631.364716968462,130.4688,14451,14452,14454,14463.8,14479,14503,14545,14605,14687.3,14850.2,15242,15761.45,16391.225,1.00065902132397,2038.2090723944,2052.2482924887,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-20,2022-06-24,1,16726,16726,4,1,0.0193710391008011,17740.1235,17036.5,2375.79678243394,417.3519,16728,16733,16745,16778,16831,16917,17036.5,17231,17506.3,18014.2,19190.7,20828.65,22955.6,0.999299301181731,1919.13065323872,1883.99288800903,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-21,2022-06-24,1,17028,17028,3,1,0.0446323702137656,19916.644,17935,6280.39602918524,1199.4234,17039,17054,17087.9,17197,17351.4,17592.8,17935,18468.2,19355.6,20701.6,24520.8,28828.05,34467.25,1.00234164113765,1775.85437932803,1942.22661743323,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-22,2022-06-24,1,16510,16510,2,1,0.265354330708661,25013.394,19143,16677.9846675805,3452.9754,16550.95,16593.9,16714,17029.4,17486,18125.4,19143,20534.8,23063.3,27681.2,38263.4,54886.3,71732.75,0.999436878433774,1982.85969718922,1902.60386130088,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-23,2022-06-24,1,10723,10723,1,1,1,25484.879,16094.5,26894.4739769829,7076.4498,10821.875,10911.8,11125.8,11790.6,12885.4,14206.4,16094.5,19132.6,23751.3,31400,48616.2,67067.3,95935.0249999999,1.00037982204858,1956.92509371279,1934.33147943292,2022-06-24
"Reference: Fixed, Report: Fixed",2022-06-24,2022-06-24,1,0,0,0,NA,NA,17122.0225,8231,32201.983655944,9707.3235,211.95,436.9,909,2086.6,3689.8,5792.2,8231,11440,16419.1,25074.4,39966.5,59728.5,94364.3,1.00021031936566,2005.84528573302,1652.94904823021,2022-06-24
