"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-23,2022-05-01,1,10518,10518,8,1,0,10528.257,10520,22.809495556539,2.9652,10518,10518,10518,10518,10518,10519,10520,10521.4,10525,10531,10548,10571,10592.025,0.999388363638944,2038.01154271957,1786.25481927254,2022-05-01
"Reference: Fixed, Report: Day of Week",2022-04-24,2022-05-01,1,11820,11820,7,1,0,11866.4045,11836,90.2930135386839,22.239,11820,11820,11820,11822,11825,11830,11836,11845,11859.3,11887,11931.2,11995.15,12096.25,0.999692978724306,1845.61571590038,1760.27442531617,2022-05-01
"Reference: Fixed, Report: Day of Week",2022-04-25,2022-05-01,1,13256,13256,6,1,0,13579.5385,13378,632.070017301197,154.1904,13257,13260,13265.9,13281,13302,13331,13378,13429.4,13532.9,13689.2,14062.7,14504.3,15185.675,1.0006933984723,1884.27957346177,1760.42553528818,2022-05-01
"Reference: Fixed, Report: Day of Week",2022-04-26,2022-05-01,1,10920,10920,5,1,0,12852.5135,11604,3479.35040955262,877.6992,10932,10948,10977.9,11069,11205.7,11369.6,11604,11990.8,12533.2,13628.8,15879.4,19457.35,22741.8,0.999463607011775,1978.64308227547,1960.09544471713,2022-05-01
"Reference: Fixed, Report: Day of Week",2022-04-27,2022-05-01,1,9330,9330,4,1,0,17286.039,12329.5,13986.203134108,3850.3122,9391.975,9442.95,9595.8,9942.8,10444.9,11217.4,12329.5,14050.6,16529,20432.4,29068.1,40938.4,57212.2999999997,1.00141519110156,2028.03984875548,1876.13238400647,2022-05-01
"Reference: Fixed, Report: Day of Week",2022-04-28,2022-05-01,1,5814,5814,3,1,0,24519.3945,12755.5,32308.1884420045,8941.5606,5942,6101.95,6425,7315.2,8640.6,10439.8,12755.5,16688.2,21742.1,32017.6,57002.1,81668.6,108308.1,1.00049691975806,2028.85600706867,1828.1311639801,2022-05-01
"Reference: Fixed, Report: Day of Week",2022-04-29,2022-05-01,1,0,0,2,NA,NA,20608.8055,8460.5,32469.0985476178,10757.0043,170.85,353.75,779,1891.2,3339.4,5303.6,8460.5,13113,19896.1,32149.8,53819.2,80581.15,109337.25,1.00040382851233,1873.54213563712,1888.43938700747,2022-05-01
"Reference: Fixed, Report: Day of Week",2022-04-30,2022-05-01,1,0,0,1,NA,NA,21388.4325,9662,35625.5025756455,11807.4264,230.95,469.65,968.8,2440.6,4446,6678,9662,13963,20215.3,30244.2,51818.7,81947.7,112969.75,0.999790278309893,2022.65801605769,1758.84920250208,2022-05-01
"Reference: Fixed, Report: Day of Week",2022-05-01,2022-05-01,1,0,0,0,NA,NA,20111.4685,9464.5,38975.9541008946,10358.1849,451.875,779.85,1369.6,2723.6,4505.5,6509.2,9464.5,12763.8,17704.6,26789.2,43811.2,71947.75,104623.325,1.00018473991872,2100.32588827958,2043.79450656478,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-22,2022-05-01,1,12474,12474,9,1,0,12474,12474,0,0,12474,12474,12474,12474,12474,12474,12474,12474,12474,12474,12474,12474,12474,NA,NA,NA,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-23,2022-05-01,1,10518,10518,8,1,0,10526.88,10518,39.0253775131647,0,10518,10518,10518,10518,10518,10518,10518,10519,10521,10525,10537,10554,10585.025,1.03118877285558,57.7071280935094,131.364947848843,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-24,2022-05-01,1,11820,11820,7,1,0,11856.846,11826,121.667554347453,8.8956,11820,11820,11820,11821,11822,11823,11826,11831,11840,11857,11903.2,11974.05,12092.125,1.05185590438712,27.841855741466,160.901769275274,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-25,2022-05-01,1,13256,13256,6,1,0,13501.3735,13325,631.115519058871,93.4038,13256,13257,13260,13267,13279,13296,13325,13363,13427.3,13545.4,13839.1,14295.1,14669.075,1.02436243923349,185.095285829363,1387.96605884188,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-26,2022-05-01,1,10920,10920,5,1,0,12748.6515,11462.5,3863.54844622737,721.2849,10927,10936,10961,11019.8,11107.7,11258,11462.5,11775.4,12348.6,13332,15286.1,18489.05,23716.675,1.01500969670014,885.848334325751,1777.87568637484,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-27,2022-05-01,1,9330,9330,4,1,0,18674.8105,12280.5,19927.3738725231,3949.6464,9375.975,9430.95,9549.9,9899,10492,11192.2,12280.5,14376.2,17276,22171.2,31624.8,47694.7,64724.85,0.999529088697337,1568.09867177962,1771.23322983601,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-28,2022-05-01,1,5814,5814,3,1,0,25792.4195,13181.5,33822.764910924,9512.3616,5930.925,6060,6412,7356.2,8617.8,10664.2,13181.5,17501.4,24399.4,34057,57391.4,89370.45,125462.6,1.00000206100625,1923.64531312954,1862.13150674139,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-29,2022-05-01,1,0,0,2,NA,NA,21655.5475,8103,39051.2656917392,10219.5618,145.975,313.25,736.2,1734.8,3065.7,5205.2,8103,12197.2,18772.9,30614.4,55575.9,86476.5,130918.6,1.00032106685098,1749.85602721696,1683.48965379846,2022-05-01
"Reference: Week, Report: Day of Week",2022-04-30,2022-05-01,1,0,0,1,NA,NA,22580.6595,10857.5,36707.0859631422,12898.62,280.95,549.75,1147.8,2568.6,4586.4,7615.4,10857.5,14827.2,21557.3,32879.2,54678.7,82716.35,115226.775,1.00153659888441,1925.38969773955,2003.55478961191,2022-05-01
"Reference: Week, Report: Day of Week",2022-05-01,2022-05-01,1,0,0,0,NA,NA,23068.749,11228,37523.5476479909,12691.7973,606.525,959.85,1733.9,3328.2,5427.2,8024.2,11228,15676.4,22500.6,32990,54682.1,79458.9,125959.45,1.00253265264095,1751.90651152555,1411.39357064311,2022-05-01
