"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-06-14,2022-06-23,1,12578,12578,9,1,0.00222610907934489,12578,12578,0,0,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,NA,NA,NA,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-15,2022-06-23,1,12317,12317,8,1,0.00162377202240805,12322.8065,12317,16.6168925587534,0,12317,12317,12317,12317,12317,12317,12317,12318,12319,12323,12333,12348.05,12366,1.00135606454882,1923.74539755295,1878.47905231718,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-16,2022-06-23,1,11823,11823,7,1,0.00211452254081029,11849.308,11828,57.7249098622883,7.413,11823,11823,11823,11823,11824,11825,11828,11833,11843,11858,11894,11939.05,12017.05,1.00005801815189,2071.94413911537,1797.91306805296,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-17,2022-06-23,1,11529,11529,6,1,0.00173475583311649,11606.1625,11549,161.14099821089,28.9107,11529,11529,11529,11531,11534,11540,11549,11563,11589,11636,11743,11860.2,12004.125,1.00045093267267,2078.06430625925,1881.52133824905,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-18,2022-06-23,1,11527,11527,5,1,0.00459790058124404,11832.6395,11617.5,584.935986749018,125.2797,11527,11528,11530,11540,11558,11584,11617.5,11675,11770.3,11967.2,12369.3,12854.2,13465.7,1.0008138353061,2169.60529586758,1787.55911257867,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-19,2022-06-23,1,14417,14417,4,1,0.00908649510993965,15392.098,14676,2142.43131917331,347.6697,14419,14424,14434,14467.8,14517,14577,14676,14838,15131,15616.6,16853.4,18586.3,20671.025,1.0004540886527,2180.39454426177,2006.75713730674,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-20,2022-06-23,1,16402,16402,3,1,0.0330447506401658,19466.8035,17210,7342.30471099656,1077.1089,16412.975,16429.9,16462,16579,16714.7,16911.6,17210,17781,18619.6,20308.4,24042.7,29292.2,34934.3999999999,1.00106683226402,1915.96483750229,1811.94912769184,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-21,2022-06-23,1,16268,16268,2,1,0.276001967051881,24383.349,19041,14935.0579983442,3680.5545,16296,16331,16438.9,16767,17229.4,17938.6,19041,20623,23239,27113.8,37263.5,51858.4,67494.5999999999,0.999563570305795,1985.19840104903,1456.56209940871,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-22,2022-06-23,1,12129,12129,1,1,1,27199.35,17877,28363.5295163492,7478.2344,12228.975,12315,12573.3,13336.8,14268.7,15677.6,17877,20968.4,25911.2,33077,50516.5000000001,70140,92215.6499999999,1.00022762612699,1991.54098479974,2009.81719060708,2022-06-23
"Reference: Fixed, Report: Fixed",2022-06-23,2022-06-23,1,0,0,0,NA,NA,17691.3135,7492.5,32056.1634941426,9077.2185,162.975,420.85,826.8,1846.8,3284.6,5196.6,7492.5,10817.2,16042.2,24217.2,43808.9,67152.45,91678.3749999999,0.99992943048292,2096.69083615014,1928.56267929074,2022-06-23
