"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-17,2022-03-26,1,67264,67264,9,1,0,67264,67264,0,0,67264,67264,67264,67264,67264,67264,67264,67264,67264,67264,67264,67264,67264,NA,NA,NA,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-18,2022-03-26,1,61520,61520,8,1,0,61553.5475,61537,47.5515753672784,22.239,61520,61520,61520,61523,61526,61530,61537,61545,61557,61574,61610,61646,61685,1.01182297061899,1742.71860388255,1994.23755198163,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-19,2022-03-26,1,54835,54835,7,1,0,54853.7805,54844,26.818257385867,11.8608,54835,54835,54835,54836,54838,54840,54844,54848,54855,54865,54886,54907.05,54930.05,1.02909073210455,80.8135689573978,311.657801653176,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-20,2022-03-26,1,66557,66557,6,1,0,66627.126,66593,94.0310376525805,38.5476,66558,66559.95,66562,66568,66575,66583,66593,66606,66626,66664.2,66737,66817,66907.1,1.11643841950369,11.6061476170888,59.9235072656977,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-21,2022-03-26,1,89079,89079,5,1,0,89577.032,89346,660.427479140293,281.694,89097,89106,89128,89167,89210,89265,89346,89436,89591.3,89812.6,90317.1,90893.5,91458.75,1.11086648227896,12.4398814224039,113.639502674762,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-22,2022-03-26,1,79797,79797,4,1,0,81684.3615,80845,2401.82179830085,1120.8456,79877.975,79912.95,79987.9,80148,80320.7,80530.6,80845,81292.8,81915.9,82727,84305.2,86149.15,87581.875,1.06095860875174,22.907397895357,162.738790353527,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-23,2022-03-26,1,68610,68610,3,1,0,76424.029,72664.5,10756.3043726011,4512.2931,68894.85,69049.95,69288.8,69793,70563.7,71499.4,72664.5,74174.4,76445.3,80518.6,87813.8,96919.05,107026.05,1.03589698846109,53.7902712165714,1256.10393768849,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-24,2022-03-26,1,33064,33064,2,1,0,63253.8085,49540.5,37823.4973291727,19539.9267,33996.8,34421.9,35410.7,37312,40092.5,43729.8,49540.5,57107.2,67297.1,81316.6,109879.7,136932.15,165469.8,1.0082828097137,1868.06334680057,1852.55136178349,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-25,2022-03-26,1,0,0,1,NA,NA,46891.2585,25359,58504.70552559,30096.0387,1195.75,1983.35,3460.7,6699.2,11224.1,17235.6,25359,36991,52790.6,76067.6,115889.6,163824.15,211318.65,1.00174536772428,1999.39224181171,1776.45927366797,2022-03-26
"Reference: Fixed, Report: Day of Week",2022-03-26,2022-03-26,1,0,0,0,NA,NA,45740.3845,25267,57414.2077646926,29575.6461,1141.375,1790.7,3080,6577,11145,17424,25267,36051.2,49970.4,72962.6,115258.2,157556.1,202075.15,1.00746495493019,1826.12348000801,1576.1749943838,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-17,2022-03-26,1,67264,67264,9,1,0,67264,67264,0,0,67264,67264,67264,67264,67264,67264,67264,67264,67264,67264,67264,67264,67264,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-26,1,61520,61520,8,1,0,61586.6209313971,61551,97.9048146313029,41.5128,61520,61520,61521,61525,61531,61540,61551,61567,61588,61627,61692,61773,61849.1,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-26,1,54835,54835,7,1,0,54860.1597396094,54847,33.2855355264545,16.3086,54835,54835,54835,54837,54839,54843,54847,54854,54863,54878,54902.4,54928,54950.3,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-26,1,66557,66557,6,1,0,66645.6990485729,66615,95.8631187640716,60.7866,66559,66561,66566.6,66576,66585,66599,66615,66634,66661,66697,66768,66835.2,66921,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-26,1,89079,89079,5,1,0,89641.5092638958,89432,609.881282625646,336.5502,89104,89125,89154,89217,89278,89345.4,89432,89551,89696,89939,90420.4,90915.6,91424,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-22,2022-03-26,1,79797,79797,4,1,0,82081.3640460691,81130,2578.02463607656,1389.1962,79907.7,79965,80063.6,80272.2,80510.8,80769.6,81130,81623.6,82419.6,83351,85446.8,87399.6,89443,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-23,2022-03-26,1,68610,68610,3,1,0,76547.4817225839,72854,9975.36100201554,4541.2038,68933.4,69144.4,69409.6,69996.8,70650.4,71658.6,72854,74329,77015,80922.4,89273.4,96551.2,104283.3,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-24,2022-03-26,1,33064,33064,2,1,0,63429.9579369054,49046,40385.5184385608,18406.479,34097,34521,35433.2,37286,39573.2,43356.6,49046,56070.2,64913.8,80110.6,109262.4,143930.6,189078.9,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-25,2022-03-26,1,0,0,1,NA,NA,43891.2138207311,23132,55116.2784221328,26680.8696,1197.6,2037.2,3616.4,6683.2,10784,15768.2,23132,33614,47326.4,70409.6,111760.6,160789.8,199904.2,NA,NA,NA,2022-03-26
"Reference: Week, Report: Day of Week",2022-03-26,2022-03-26,1,0,0,0,NA,NA,46145.4867300951,22891,61223.1401447919,26262.7764,1279.7,2010.2,3455.6,6572,10880,16238,22891,33625.8,47603.2,71779.8,123053.4,164467,219179.7,NA,NA,NA,2022-03-26
